1830	3FWS	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
1831	3FWS	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
1832	3FWS	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
1833	3FWS	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
1834	3FWS	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
1835	3FWS	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
1836	3FWS	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
1837	3FWS	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
1838	3FWS	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
1839	3FWS	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
1840	3FWS	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
1841	3FWS	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
1842	3FWS	PRESIDENT AND VICE PRESIDENT	Unassigned write-ins
1843	3FWS	US REPRESENTATIVE DISTRICT 2	JARED HUFFMAN
1844	3FWS	US REPRESENTATIVE DISTRICT 2	DALE K. MENSING
1845	3FWS	STATE ASSEMBLY DISTRICT 2	CHARLOTTE SVOLOS
1846	3FWS	STATE ASSEMBLY DISTRICT 2	JIM WOOD
1847	3FWS	HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR	HEIDI BENZONELLI
1848	3FWS	HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR	MICHAEL P. HANSEN
1849	3FWS	HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR	DAVID HAYNIE
1850	3FWS	HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR	DAVID SAUNDERSON
1851	3FWS	HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR	JOSH SEHON
1852	3FWS	HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR	JOE MATTEOLI
1853	3FWS	HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR	Rejected write-ins
1854	3FWS	HUMBOLDT COMMUNITY SERVICES DISTRICT DIRECTOR	Unassigned write-ins
1855	3FWS	Proposition 14	Bonds Yes
1856	3FWS	Proposition 14	Bonds No
1857	3FWS	Proposition 15	Yes
1858	3FWS	Proposition 15	No
1859	3FWS	Proposition 16	Yes
1860	3FWS	Proposition 16	No
1861	3FWS	Proposition 17	Yes
1862	3FWS	Proposition 17	No
1863	3FWS	Proposition 18	Yes
1864	3FWS	Proposition 18	No
1865	3FWS	Proposition 19	Yes
1866	3FWS	Proposition 19	No
1867	3FWS	Proposition 20	Yes
1868	3FWS	Proposition 20	No
1869	3FWS	Proposition 21	Yes
1870	3FWS	Proposition 21	No
1871	3FWS	Proposition 22	Yes
1872	3FWS	Proposition 22	No
1873	3FWS	Proposition 23	Yes
1874	3FWS	Proposition 23	No
1875	3FWS	Proposition 24	Yes
1876	3FWS	Proposition 24	No
1877	3FWS	Proposition 25	Yes
1878	3FWS	Proposition 25	No
1879	3FWS	Measure I County of Humboldt, Unincorporated Area	Yes
1880	3FWS	Measure I County of Humboldt, Unincorporated Area	No
1881	3JCFR	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
1882	3JCFR	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
1883	3JCFR	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
1884	3JCFR	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
1885	3JCFR	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
1886	3JCFR	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
1887	3JCFR	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
1888	3JCFR	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
1889	3JCFR	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
1890	3JCFR	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
1891	3JCFR	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
1892	3JCFR	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
1893	3JCFR	PRESIDENT AND VICE PRESIDENT	Unassigned write-ins
1894	3JCFR	US REPRESENTATIVE DISTRICT 2	JARED HUFFMAN
1895	3JCFR	US REPRESENTATIVE DISTRICT 2	DALE K. MENSING
1896	3JCFR	STATE ASSEMBLY DISTRICT 2	CHARLOTTE SVOLOS
1897	3JCFR	STATE ASSEMBLY DISTRICT 2	JIM WOOD
1898	3JCFR	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	CEDRIC K. AARON, JR
1899	3JCFR	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	ARISTEA SAULSBURY
1900	3JCFR	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	JANELLE JONES
1901	3JCFR	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	Rejected write-ins
1902	3JCFR	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	Unassigned write-ins
1903	3JCFR	Proposition 14	Bonds Yes
1904	3JCFR	Proposition 14	Bonds No
1905	3JCFR	Proposition 15	Yes
1906	3JCFR	Proposition 15	No
1907	3JCFR	Proposition 16	Yes
1908	3JCFR	Proposition 16	No
1909	3JCFR	Proposition 17	Yes
1910	3JCFR	Proposition 17	No
1911	3JCFR	Proposition 18	Yes
1912	3JCFR	Proposition 18	No
1913	3JCFR	Proposition 19	Yes
1914	3JCFR	Proposition 19	No
1915	3JCFR	Proposition 20	Yes
1916	3JCFR	Proposition 20	No
1917	3JCFR	Proposition 21	Yes
1918	3JCFR	Proposition 21	No
1919	3JCFR	Proposition 22	Yes
1920	3JCFR	Proposition 22	No
1921	3JCFR	Proposition 23	Yes
1922	3JCFR	Proposition 23	No
1923	3JCFR	Proposition 24	Yes
1924	3JCFR	Proposition 24	No
1925	3JCFR	Proposition 25	Yes
1926	3JCFR	Proposition 25	No
1927	3JCFR	Measure I County of Humboldt, Unincorporated Area	Yes
1928	3JCFR	Measure I County of Humboldt, Unincorporated Area	No
1929	3JCFR	Measure F Arcata Fire Protection District, Special Tax	Yes
1930	3JCFR	Measure F Arcata Fire Protection District, Special Tax	No
1931	3JCM	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
1932	3JCM	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
1933	3JCM	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
1934	3JCM	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
1935	3JCM	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
1936	3JCM	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
1937	3JCM	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
1938	3JCM	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
1939	3JCM	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
1940	3JCM	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
1941	3JCM	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
1942	3JCM	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
1943	3JCM	PRESIDENT AND VICE PRESIDENT	Unassigned write-ins
1944	3JCM	US REPRESENTATIVE DISTRICT 2	JARED HUFFMAN
1945	3JCM	US REPRESENTATIVE DISTRICT 2	DALE K. MENSING
1946	3JCM	STATE ASSEMBLY DISTRICT 2	CHARLOTTE SVOLOS
1947	3JCM	STATE ASSEMBLY DISTRICT 2	JIM WOOD
1948	3JCM	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	CEDRIC K. AARON, JR
1949	3JCM	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	ARISTEA SAULSBURY
1950	3JCM	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	JANELLE JONES
1951	3JCM	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	Rejected write-ins
1952	3JCM	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	Unassigned write-ins
1953	3JCM	Proposition 14	Bonds Yes
1954	3JCM	Proposition 14	Bonds No
1955	3JCM	Proposition 15	Yes
1956	3JCM	Proposition 15	No
1957	3JCM	Proposition 16	Yes
1958	3JCM	Proposition 16	No
1959	3JCM	Proposition 17	Yes
1960	3JCM	Proposition 17	No
1961	3JCM	Proposition 18	Yes
1962	3JCM	Proposition 18	No
1963	3JCM	Proposition 19	Yes
1964	3JCM	Proposition 19	No
1965	3JCM	Proposition 20	Yes
1966	3JCM	Proposition 20	No
1967	3JCM	Proposition 21	Yes
1968	3JCM	Proposition 21	No
1969	3JCM	Proposition 22	Yes
1970	3JCM	Proposition 22	No
1971	3JCM	Proposition 23	Yes
1972	3JCM	Proposition 23	No
1973	3JCM	Proposition 24	Yes
1974	3JCM	Proposition 24	No
1975	3JCM	Proposition 25	Yes
1976	3JCM	Proposition 25	No
1977	3JCM	Measure I County of Humboldt, Unincorporated Area	Yes
1978	3JCM	Measure I County of Humboldt, Unincorporated Area	No
1979	3KL	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
1980	3KL	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
1981	3KL	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
1982	3KL	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
1983	3KL	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
1984	3KL	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
1985	3KL	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
1986	3KL	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
1987	3KL	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
1988	3KL	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
1989	3KL	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
1990	3KL	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
1991	3KL	PRESIDENT AND VICE PRESIDENT	Unassigned write-ins
1992	3KL	US REPRESENTATIVE DISTRICT 2	JARED HUFFMAN
1993	3KL	US REPRESENTATIVE DISTRICT 2	DALE K. MENSING
1994	3KL	STATE ASSEMBLY DISTRICT 2	CHARLOTTE SVOLOS
1995	3KL	STATE ASSEMBLY DISTRICT 2	JIM WOOD
1996	3KL	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	SALLY BIGGIN
1997	3KL	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	STEPHEN A. BURBANK
1998	3KL	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	Rejected write-ins
1999	3KL	REDWOOD COMMUNITY COLLEGE DISTRICT  GOVERNING BOARD MEMBER TRUSTEE AREA 7	Unassigned write-ins
2000	3KL	Proposition 14	Bonds Yes
2001	3KL	Proposition 14	Bonds No
2002	3KL	Proposition 15	Yes
2003	3KL	Proposition 15	No
2004	3KL	Proposition 16	Yes
2005	3KL	Proposition 16	No
2006	3KL	Proposition 17	Yes
2007	3KL	Proposition 17	No
2008	3KL	Proposition 18	Yes
2009	3KL	Proposition 18	No
2010	3KL	Proposition 19	Yes
2011	3KL	Proposition 19	No
2012	3KL	Proposition 20	Yes
2013	3KL	Proposition 20	No
2014	3KL	Proposition 21	Yes
2015	3KL	Proposition 21	No
2016	3KL	Proposition 22	Yes
2017	3KL	Proposition 22	No
2018	3KL	Proposition 23	Yes
2019	3KL	Proposition 23	No
2020	3KL	Proposition 24	Yes
2021	3KL	Proposition 24	No
2022	3KL	Proposition 25	Yes
2023	3KL	Proposition 25	No
2024	3KL	Measure I County of Humboldt, Unincorporated Area	Yes
2025	3KL	Measure I County of Humboldt, Unincorporated Area	No
2026	3MA-1	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
2027	3MA-1	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
2028	3MA-1	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
2029	3MA-1	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
2030	3MA-1	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
2031	3MA-1	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
2032	3MA-1	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
2033	3MA-1	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
2034	3MA-1	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
2035	3MA-1	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
2036	3MA-1	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
2037	3MA-1	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
2038	3MA-1	PRESIDENT AND VICE PRESIDENT	Unassigned write-ins
2039	3MA-1	US REPRESENTATIVE DISTRICT 2	JARED HUFFMAN
2040	3MA-1	US REPRESENTATIVE DISTRICT 2	DALE K. MENSING
2041	3MA-1	STATE ASSEMBLY DISTRICT 2	CHARLOTTE SVOLOS
2042	3MA-1	STATE ASSEMBLY DISTRICT 2	JIM WOOD
2043	3MA-1	REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6	KEOKI BURBANK
2044	3MA-1	REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6	COLLEEN BRIDGET MULLERY
2045	3MA-1	REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6	Rejected write-ins
2046	3MA-1	REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6	Unassigned write-ins
2047	3MA-1	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	CEDRIC K. AARON, JR
2048	3MA-1	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	ARISTEA SAULSBURY
2049	3MA-1	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	JANELLE JONES
2050	3MA-1	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	Rejected write-ins
2051	3MA-1	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	Unassigned write-ins
2052	3MA-1	Proposition 14	Bonds Yes
2053	3MA-1	Proposition 14	Bonds No
2054	3MA-1	Proposition 15	Yes
2055	3MA-1	Proposition 15	No
2056	3MA-1	Proposition 16	Yes
2057	3MA-1	Proposition 16	No
2058	3MA-1	Proposition 17	Yes
2059	3MA-1	Proposition 17	No
2060	3MA-1	Proposition 18	Yes
2061	3MA-1	Proposition 18	No
2062	3MA-1	Proposition 19	Yes
2063	3MA-1	Proposition 19	No
2064	3MA-1	Proposition 20	Yes
2065	3MA-1	Proposition 20	No
2066	3MA-1	Proposition 21	Yes
2067	3MA-1	Proposition 21	No
2068	3MA-1	Proposition 22	Yes
2069	3MA-1	Proposition 22	No
2070	3MA-1	Proposition 23	Yes
2071	3MA-1	Proposition 23	No
2072	3MA-1	Proposition 24	Yes
2073	3MA-1	Proposition 24	No
2074	3MA-1	Proposition 25	Yes
2075	3MA-1	Proposition 25	No
2076	3MA-1	Measure I County of Humboldt, Unincorporated Area	Yes
2077	3MA-1	Measure I County of Humboldt, Unincorporated Area	No
2078	3MA-1	Measure F Arcata Fire Protection District, Special Tax	Yes
2079	3MA-1	Measure F Arcata Fire Protection District, Special Tax	No
2080	3PA-1	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
2081	3PA-1	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
2082	3PA-1	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
2083	3PA-1	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
2084	3PA-1	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
2085	3PA-1	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
2086	3PA-1	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
2087	3PA-1	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
2088	3PA-1	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
2089	3PA-1	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
2090	3PA-1	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
2091	3PA-1	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
2092	3PA-1	PRESIDENT AND VICE PRESIDENT	Unassigned write-ins
2093	3PA-1	US REPRESENTATIVE DISTRICT 2	JARED HUFFMAN
2094	3PA-1	US REPRESENTATIVE DISTRICT 2	DALE K. MENSING
2095	3PA-1	STATE ASSEMBLY DISTRICT 2	CHARLOTTE SVOLOS
2096	3PA-1	STATE ASSEMBLY DISTRICT 2	JIM WOOD
2097	3PA-1	REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6	KEOKI BURBANK
2098	3PA-1	REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6	COLLEEN BRIDGET MULLERY
2099	3PA-1	REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6	Rejected write-ins
2100	3PA-1	REDWOOD COMMUNITY COLLEGE DISTRICT GOVERNING BOARD MEMBER TRUSTEE AREA 6	Unassigned write-ins
2101	3PA-1	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	CEDRIC K. AARON, JR
2102	3PA-1	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	ARISTEA SAULSBURY
2103	3PA-1	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	JANELLE JONES
2104	3PA-1	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	Rejected write-ins
2105	3PA-1	NORTHERN HUMBOLDT UNION HIGH SCHOOL DISTRICT GOVERNING BOARD MEMBER	Unassigned write-ins
2106	3PA-1	PACIFIC UNION SCHOOL DISTRICT  GOVERNING BOARD MEMBER	CHRISTOPHER J. EMMONS
2107	3PA-1	PACIFIC UNION SCHOOL DISTRICT  GOVERNING BOARD MEMBER	RHONDA HALLOCK
2108	3PA-1	PACIFIC UNION SCHOOL DISTRICT  GOVERNING BOARD MEMBER	JOE KENCKE
2109	3PA-1	PACIFIC UNION SCHOOL DISTRICT  GOVERNING BOARD MEMBER	Rejected write-ins
2110	3PA-1	PACIFIC UNION SCHOOL DISTRICT  GOVERNING BOARD MEMBER	Unassigned write-ins
2111	3PA-1	Proposition 14	Bonds Yes
2112	3PA-1	Proposition 14	Bonds No
2113	3PA-1	Proposition 15	Yes
2114	3PA-1	Proposition 15	No
2115	3PA-1	Proposition 16	Yes
2116	3PA-1	Proposition 16	No
2117	3PA-1	Proposition 17	Yes
2118	3PA-1	Proposition 17	No
2119	3PA-1	Proposition 18	Yes
2120	3PA-1	Proposition 18	No
2121	3PA-1	Proposition 19	Yes
2122	3PA-1	Proposition 19	No
2123	3PA-1	Proposition 20	Yes
2124	3PA-1	Proposition 20	No
2125	3PA-1	Proposition 21	Yes
2126	3PA-1	Proposition 21	No
2127	3PA-1	Proposition 22	Yes
2128	3PA-1	Proposition 22	No
2129	3PA-1	Proposition 23	Yes
2130	3PA-1	Proposition 23	No
2131	3PA-1	Proposition 24	Yes
2132	3PA-1	Proposition 24	No
2133	3PA-1	Proposition 25	Yes
2134	3PA-1	Proposition 25	No
2135	3PA-1	Measure I County of Humboldt, Unincorporated Area	Yes
2136	3PA-1	Measure I County of Humboldt, Unincorporated Area	No
2137	3PA-1	Measure F Arcata Fire Protection District, Special Tax	Yes
2138	3PA-1	Measure F Arcata Fire Protection District, Special Tax	No
2139	4E-11	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
2140	4E-11	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
2141	4E-11	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
2142	4E-11	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
2143	4E-11	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
2144	4E-11	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
2145	4E-11	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
2146	4E-11	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
2147	4E-11	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
2148	4E-11	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
2149	4E-11	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
2150	4E-11	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
2151	4E-11	PRESIDENT AND VICE PRESIDENT	Unassigned write-ins
2152	4E-11	US REPRESENTATIVE DISTRICT 2	JARED HUFFMAN
2153	4E-11	US REPRESENTATIVE DISTRICT 2	DALE K. MENSING
2154	4E-11	STATE ASSEMBLY DISTRICT 2	CHARLOTTE SVOLOS
2155	4E-11	STATE ASSEMBLY DISTRICT 2	JIM WOOD
2156	4E-11	Proposition 14	Bonds Yes
2157	4E-11	Proposition 14	Bonds No
2158	4E-11	Proposition 15	Yes
2159	4E-11	Proposition 15	No
2160	4E-11	Proposition 16	Yes
2161	4E-11	Proposition 16	No
2162	4E-11	Proposition 17	Yes
2163	4E-11	Proposition 17	No
2164	4E-11	Proposition 18	Yes
2165	4E-11	Proposition 18	No
2166	4E-11	Proposition 19	Yes
2167	4E-11	Proposition 19	No
2168	4E-11	Proposition 20	Yes
2169	4E-11	Proposition 20	No
2170	4E-11	Proposition 21	Yes
2171	4E-11	Proposition 21	No
2172	4E-11	Proposition 22	Yes
2173	4E-11	Proposition 22	No
2174	4E-11	Proposition 23	Yes
2175	4E-11	Proposition 23	No
2176	4E-11	Proposition 24	Yes
2177	4E-11	Proposition 24	No
2178	4E-11	Proposition 25	Yes
2179	4E-11	Proposition 25	No
2180	4E-11	Measure C City Of Eureka, Charter Amendment	Yes
2181	4E-11	Measure C City Of Eureka, Charter Amendment	No
2182	4E-11	Measure H City Of Eureka, Supplemental Transaction and Use Tax	Yes
2183	4E-11	Measure H City Of Eureka, Supplemental Transaction and Use Tax	No
2184	4E-20	PRESIDENT AND VICE PRESIDENT	JOSEPH R. BIDEN and KAMALA D. HARRIS
2185	4E-20	PRESIDENT AND VICE PRESIDENT	DONALD J. TRUMP and MICHAEL R. PENCE
2186	4E-20	PRESIDENT AND VICE PRESIDENT	GLORIA LA RIVA and SUNIL FREEMAN
2187	4E-20	PRESIDENT AND VICE PRESIDENT	"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST"
2188	4E-20	PRESIDENT AND VICE PRESIDENT	HOWIE HAWKINS and ANGELA NICOLE WALKER
2189	4E-20	PRESIDENT AND VICE PRESIDENT	"JO JORGENSEN and JEREMY ""SPIKE"" COHEN"
2190	4E-20	PRESIDENT AND VICE PRESIDENT	BRIAN CARROLL and AMAR PATEL
2191	4E-20	PRESIDENT AND VICE PRESIDENT	BROCK PIERCE and KARLA BALLARD
2192	4E-20	PRESIDENT AND VICE PRESIDENT	JESSE VENTURA and CYNTHIA MCKINNEY
2193	4E-20	PRESIDENT AND VICE PRESIDENT	JOSEPH KISHORE and NORISSA SANTA CRUZ
2194	4E-20	PRESIDENT AND VICE PRESIDENT	MARK CHARLES and ADRIAN WALLACE
2195	4E-20	PRESIDENT AND VICE PRESIDENT	Rejected write-ins
2196	4E-20	PRESIDENT AND VICE PRESIDENT	Unassigned write-ins
2197	4E-20	US REPRESENTATIVE DISTRICT 2	JARED HUFFMAN
2198	4E-20	US REPRESENTATIVE DISTRICT 2	DALE K. MENSING
2199	4E-20	STATE ASSEMBLY DISTRICT 2	CHARLOTTE SVOLOS
2200	4E-20	STATE ASSEMBLY DISTRICT 2	JIM WOOD
2201	4E-20	CITY OF EUREKA COUNCILMEMBER WARD 2	TAMAR SHIRLEY
2202	4E-20	CITY OF EUREKA COUNCILMEMBER WARD 2	KATI MOULTON
2203	4E-20	CITY OF EUREKA COUNCILMEMBER WARD 2	DOT JAGER- WENTWORTH
2204	4E-20	CITY OF EUREKA COUNCILMEMBER WARD 2	LUCINDA JACKSON
2205	4E-20	CITY OF EUREKA COUNCILMEMBER WARD 2	Rejected write-ins
2206	4E-20	CITY OF EUREKA COUNCILMEMBER WARD 2	Unassigned write-ins
2207	4E-20	Proposition 14	Bonds Yes
2208	4E-20	Proposition 14	Bonds No
2209	4E-20	Proposition 15	Yes
2210	4E-20	Proposition 15	No
2211	4E-20	Proposition 16	Yes
2212	4E-20	Proposition 16	No
2213	4E-20	Proposition 17	Yes
2214	4E-20	Proposition 17	No
2215	4E-20	Proposition 18	Yes
2216	4E-20	Proposition 18	No
2217	4E-20	Proposition 19	Yes
