Precinct,Precinct ID,Precinct Reporting,Registered Voters,Ballots Cast,Turnout Percentage,Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,,,Vote By Mail Votes,Vote By Mail Overvotes,Vote By Mail Undervotes,Vote By Mail Invalid Votes,Election Day Voting Votes,Election Day Voting Overvotes,Election Day Voting Undervotes,Election Day Voting Invalid Votes,Early Voting Votes,Early Voting Overvotes,Early Voting Undervotes,Early Voting Invalid Votes
4.00E-11,7228,Reporting,2327,1669,71.72,PRESIDENT AND VICE PRESIDENT,1010,NP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST",6,AIP,6,0,6,0,,,5,0,6,0,1,0,0,0,0,0,0,0
4.00E-11,7228,Reporting,2327,1669,71.72,PRESIDENT AND VICE PRESIDENT,1010,NP,HOWIE HAWKINS and ANGELA NICOLE WALKER,2,GRN,14,0,6,0,,,13,0,6,0,1,0,0,0,0,0,0,0
4.00E-11,7228,Reporting,2327,1669,71.72,PRESIDENT AND VICE PRESIDENT,1010,NP,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",5,LIB,31,0,6,0,,,27,0,6,0,4,0,0,0,0,0,0,0
4.00E-11,7228,Reporting,2327,1669,71.72,PRESIDENT AND VICE PRESIDENT,1010,NP,BRIAN CARROLL and AMAR PATEL,0,,0,0,6,0,,,0,0,6,0,0,0,0,0,0,0,0,0
4.00E-11,7228,Reporting,2327,1669,71.72,PRESIDENT AND VICE PRESIDENT,1010,NP,BROCK PIERCE and KARLA BALLARD,0,,0,0,6,0,,,0,0,6,0,0,0,0,0,0,0,0,0
4.00E-11,7228,Reporting,2327,1669,71.72,PRESIDENT AND VICE PRESIDENT,1010,NP,JESSE VENTURA and CYNTHIA MCKINNEY,0,,0,0,6,0,,,0,0,6,0,0,0,0,0,0,0,0,0
4.00E-11,7228,Reporting,2327,1669,71.72,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH KISHORE and NORISSA SANTA CRUZ,0,,0,0,6,0,,,0,0,6,0,0,0,0,0,0,0,0,0
4.00E-11,7228,Reporting,2327,1669,71.72,PRESIDENT AND VICE PRESIDENT,1010,NP,MARK CHARLES and ADRIAN WALLACE,0,,0,0,6,0,,,0,0,6,0,0,0,0,0,0,0,0,0
4.00E-11,7228,Reporting,2327,1669,71.72,PRESIDENT AND VICE PRESIDENT,1010,NP,Rejected write-ins,0,,0,0,6,0,,,0,0,6,0,0,0,0,0,0,0,0,0
4.00E-11,7228,Reporting,2327,1669,71.72,PRESIDENT AND VICE PRESIDENT,1010,NP,Unassigned write-ins,0,,26,0,6,0,,,25,0,6,0,1,0,0,0,0,0,0,0
4.00E-11,7228,Reporting,2327,1669,71.72,US REPRESENTATIVE DISTRICT 2,2120,NP,JARED HUFFMAN,1817,,1254,1,57,0,,,1166,0,49,0,64,1,7,0,24,0,1,0
4.00E-11,7228,Reporting,2327,1669,71.72,US REPRESENTATIVE DISTRICT 2,2120,NP,DALE K. MENSING,1816,,357,1,57,0,,,289,0,49,0,45,1,7,0,23,0,1,0
4.00E-11,7228,Reporting,2327,1669,71.72,STATE ASSEMBLY DISTRICT 2,2140,NP,CHARLOTTE SVOLOS,1819,,413,0,71,0,,,342,0,60,0,48,0,8,0,23,0,3,0
4.00E-11,7228,Reporting,2327,1669,71.72,STATE ASSEMBLY DISTRICT 2,2140,NP,JIM WOOD,1818,,1185,0,71,0,,,1102,0,60,0,61,0,8,0,22,0,3,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 14,7001,NP,Bonds Yes,1,,977,0,64,0,,,903,0,54,0,52,0,8,0,22,0,2,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 14,7001,NP,Bonds No,2,,628,0,64,0,,,547,0,54,0,57,0,8,0,24,0,2,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 15,7003,NP,Yes,2235,,1033,1,61,0,,,959,1,50,0,54,0,9,0,20,0,2,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 15,7003,NP,No,2236,,574,1,61,0,,,494,1,50,0,54,0,9,0,26,0,2,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 16,7005,NP,Yes,2236,,738,0,72,0,,,695,0,62,0,32,0,8,0,11,0,2,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 16,7005,NP,No,2237,,859,0,72,0,,,747,0,62,0,77,0,8,0,35,0,2,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 17,7007,NP,Yes,2237,,1174,1,54,0,,,1082,1,46,0,69,0,7,0,23,0,1,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 17,7007,NP,No,2238,,440,1,54,0,,,375,1,46,0,41,0,7,0,24,0,1,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 18,7009,NP,Yes,2238,,904,1,60,0,,,844,0,52,0,44,1,6,0,16,0,2,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 18,7009,NP,No,2239,,704,1,60,0,,,608,0,52,0,66,1,6,0,30,0,2,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 19,7011,NP,Yes,2239,,898,0,99,0,,,825,0,85,0,52,0,8,0,21,0,6,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 19,7011,NP,No,2240,,672,0,99,0,,,594,0,85,0,57,0,8,0,21,0,6,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 20,7013,NP,Yes,2240,,510,1,91,0,,,458,1,77,0,35,0,11,0,17,0,3,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 20,7013,NP,No,2241,,1067,1,91,0,,,968,1,77,0,71,0,11,0,28,0,3,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 21,7015,NP,Yes,2241,,868,0,73,0,,,807,0,66,0,45,0,6,0,16,0,1,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 21,7015,NP,No,2242,,726,0,73,0,,,629,0,66,0,66,0,6,0,31,0,1,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 22,7017,NP,Yes,2242,,638,0,70,0,,,564,0,61,0,52,0,7,0,22,0,2,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 22,7017,NP,No,2243,,959,0,70,0,,,877,0,61,0,58,0,7,0,24,0,2,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 23,7019,NP,Yes,2243,,756,1,92,0,,,691,1,84,0,50,0,7,0,15,0,1,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 23,7019,NP,No,2244,,818,1,92,0,,,726,1,84,0,60,0,7,0,32,0,1,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 24,7021,NP,Yes,2244,,977,0,98,0,,,887,0,87,0,63,0,9,0,27,0,2,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 24,7021,NP,No,2245,,592,0,98,0,,,528,0,87,0,45,0,9,0,19,0,2,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 25,7023,NP,Yes,2245,,843,0,92,0,,,777,0,80,0,54,0,8,0,12,0,4,0
4.00E-11,7228,Reporting,2327,1669,71.72,Proposition 25,7023,NP,No,2246,,732,0,92,0,,,645,0,80,0,55,0,8,0,32,0,4,0
4.00E-11,7228,Reporting,2327,1669,71.72,"Measure C City Of Eureka, Charter Amendment",7029,NP,Yes,2248,,1005,0,134,0,,,935,0,118,0,54,0,13,0,16,0,3,0
4.00E-11,7228,Reporting,2327,1669,71.72,"Measure C City Of Eureka, Charter Amendment",7029,NP,No,2249,,528,0,134,0,,,449,0,118,0,50,0,13,0,29,0,3,0
4.00E-11,7228,Reporting,2327,1669,71.72,"Measure H City Of Eureka, Supplemental Transaction and Use Tax",7039,NP,Yes,2253,,1084,0,70,0,,,1002,0,55,0,56,0,13,0,26,0,2,0
4.00E-11,7228,Reporting,2327,1669,71.72,"Measure H City Of Eureka, Supplemental Transaction and Use Tax",7039,NP,No,2254,,513,0,70,0,,,445,0,55,0,48,0,13,0,20,0,2,0
4.00E-20,7233,Reporting,2827,2080,73.58,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH R. BIDEN and KAMALA D. HARRIS,4,DEM,1371,0,8,0,,,1286,0,5,0,61,0,1,0,24,0,2,0
4.00E-20,7233,Reporting,2827,2080,73.58,PRESIDENT AND VICE PRESIDENT,1010,NP,DONALD J. TRUMP and MICHAEL R. PENCE,3,REP,632,0,8,0,,,517,0,5,0,86,0,1,0,29,0,2,0
4.00E-20,7233,Reporting,2827,2080,73.58,PRESIDENT AND VICE PRESIDENT,1010,NP,GLORIA LA RIVA and SUNIL FREEMAN,1,PF,3,0,8,0,,,3,0,5,0,0,0,1,0,0,0,2,0
4.00E-20,7233,Reporting,2827,2080,73.58,PRESIDENT AND VICE PRESIDENT,1010,NP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST",6,AIP,8,0,8,0,,,7,0,5,0,1,0,1,0,0,0,2,0
4.00E-20,7233,Reporting,2827,2080,73.58,PRESIDENT AND VICE PRESIDENT,1010,NP,HOWIE HAWKINS and ANGELA NICOLE WALKER,2,GRN,19,0,8,0,,,17,0,5,0,2,0,1,0,0,0,2,0
4.00E-20,7233,Reporting,2827,2080,73.58,PRESIDENT AND VICE PRESIDENT,1010,NP,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",5,LIB,31,0,8,0,,,27,0,5,0,3,0,1,0,1,0,2,0
4.00E-20,7233,Reporting,2827,2080,73.58,PRESIDENT AND VICE PRESIDENT,1010,NP,BRIAN CARROLL and AMAR PATEL,0,,0,0,8,0,,,0,0,5,0,0,0,1,0,0,0,2,0
4.00E-20,7233,Reporting,2827,2080,73.58,PRESIDENT AND VICE PRESIDENT,1010,NP,BROCK PIERCE and KARLA BALLARD,0,,0,0,8,0,,,0,0,5,0,0,0,1,0,0,0,2,0
4.00E-20,7233,Reporting,2827,2080,73.58,PRESIDENT AND VICE PRESIDENT,1010,NP,JESSE VENTURA and CYNTHIA MCKINNEY,0,,0,0,8,0,,,0,0,5,0,0,0,1,0,0,0,2,0
4.00E-20,7233,Reporting,2827,2080,73.58,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH KISHORE and NORISSA SANTA CRUZ,0,,0,0,8,0,,,0,0,5,0,0,0,1,0,0,0,2,0
4.00E-20,7233,Reporting,2827,2080,73.58,PRESIDENT AND VICE PRESIDENT,1010,NP,MARK CHARLES and ADRIAN WALLACE,0,,0,0,8,0,,,0,0,5,0,0,0,1,0,0,0,2,0
4.00E-20,7233,Reporting,2827,2080,73.58,PRESIDENT AND VICE PRESIDENT,1010,NP,Rejected write-ins,0,,0,0,8,0,,,0,0,5,0,0,0,1,0,0,0,2,0
4.00E-20,7233,Reporting,2827,2080,73.58,PRESIDENT AND VICE PRESIDENT,1010,NP,Unassigned write-ins,0,,8,0,8,0,,,6,0,5,0,2,0,1,0,0,0,2,0
4.00E-20,7233,Reporting,2827,2080,73.58,US REPRESENTATIVE DISTRICT 2,2120,NP,JARED HUFFMAN,1817,,1377,0,88,0,,,1288,0,77,0,63,0,11,0,26,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,US REPRESENTATIVE DISTRICT 2,2120,NP,DALE K. MENSING,1816,,615,0,88,0,,,503,0,77,0,82,0,11,0,30,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,STATE ASSEMBLY DISTRICT 2,2140,NP,CHARLOTTE SVOLOS,1819,,695,0,57,0,,,580,0,49,0,85,0,8,0,30,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,STATE ASSEMBLY DISTRICT 2,2140,NP,JIM WOOD,1818,,1328,0,57,0,,,1239,0,49,0,63,0,8,0,26,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,CITY OF EUREKA COUNCILMEMBER WARD 2,4452,NP,TAMAR SHIRLEY,1955,,141,2,161,0,,,123,2,139,0,17,0,18,0,1,0,4,0
4.00E-20,7233,Reporting,2827,2080,73.58,CITY OF EUREKA COUNCILMEMBER WARD 2,4452,NP,KATI MOULTON,2042,,812,2,161,0,,,762,2,139,0,38,0,18,0,12,0,4,0
4.00E-20,7233,Reporting,2827,2080,73.58,CITY OF EUREKA COUNCILMEMBER WARD 2,4452,NP,DOT JAGER- WENTWORTH,1973,,525,2,161,0,,,461,2,139,0,42,0,18,0,22,0,4,0
4.00E-20,7233,Reporting,2827,2080,73.58,CITY OF EUREKA COUNCILMEMBER WARD 2,4452,NP,LUCINDA JACKSON,1986,,423,2,161,0,,,365,2,139,0,41,0,18,0,17,0,4,0
4.00E-20,7233,Reporting,2827,2080,73.58,CITY OF EUREKA COUNCILMEMBER WARD 2,4452,NP,Rejected write-ins,0,,0,2,161,0,,,0,2,139,0,0,0,18,0,0,0,4,0
4.00E-20,7233,Reporting,2827,2080,73.58,CITY OF EUREKA COUNCILMEMBER WARD 2,4452,NP,Unassigned write-ins,0,,16,2,161,0,,,16,2,139,0,0,0,18,0,0,0,4,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 14,7001,NP,Bonds Yes,1,,997,0,81,0,,,910,0,70,0,58,0,10,0,29,0,1,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 14,7001,NP,Bonds No,2,,1002,0,81,0,,,888,0,70,0,88,0,10,0,26,0,1,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 15,7003,NP,Yes,2235,,1139,0,58,0,,,1051,0,52,0,65,0,6,0,23,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 15,7003,NP,No,2236,,883,0,58,0,,,765,0,52,0,85,0,6,0,33,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 16,7005,NP,Yes,2236,,825,0,92,0,,,765,0,81,0,41,0,10,0,19,0,1,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 16,7005,NP,No,2237,,1163,0,92,0,,,1022,0,81,0,105,0,10,0,36,0,1,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 17,7007,NP,Yes,2237,,1315,0,52,0,,,1201,0,48,0,93,0,4,0,21,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 17,7007,NP,No,2238,,713,0,52,0,,,619,0,48,0,59,0,4,0,35,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 18,7009,NP,Yes,2238,,969,0,64,0,,,898,0,56,0,54,0,8,0,17,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 18,7009,NP,No,2239,,1047,0,64,0,,,914,0,56,0,94,0,8,0,39,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 19,7011,NP,Yes,2239,,1072,0,93,0,,,984,0,83,0,65,0,10,0,23,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 19,7011,NP,No,2240,,915,0,93,0,,,801,0,83,0,81,0,10,0,33,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 20,7013,NP,Yes,2240,,699,0,93,0,,,595,0,82,0,80,0,10,0,24,0,1,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 20,7013,NP,No,2241,,1288,0,93,0,,,1191,0,82,0,66,0,10,0,31,0,1,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 21,7015,NP,Yes,2241,,946,0,68,0,,,884,0,59,0,45,0,8,0,17,0,1,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 21,7015,NP,No,2242,,1058,0,68,0,,,918,0,59,0,102,0,8,0,38,0,1,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 22,7017,NP,Yes,2242,,958,1,80,0,,,846,1,70,0,80,0,10,0,32,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 22,7017,NP,No,2243,,1033,1,80,0,,,944,1,70,0,65,0,10,0,24,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 23,7019,NP,Yes,2243,,900,2,88,0,,,822,1,80,0,60,1,8,0,18,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 23,7019,NP,No,2244,,1082,2,88,0,,,958,1,80,0,86,1,8,0,38,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 24,7021,NP,Yes,2244,,1193,0,111,0,,,1085,0,102,0,81,0,9,0,27,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 24,7021,NP,No,2245,,768,0,111,0,,,674,0,102,0,65,0,9,0,29,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 25,7023,NP,Yes,2245,,958,0,99,0,,,890,0,89,0,54,0,9,0,14,0,1,0
4.00E-20,7233,Reporting,2827,2080,73.58,Proposition 25,7023,NP,No,2246,,1015,0,99,0,,,882,0,89,0,92,0,9,0,41,0,1,0
4.00E-20,7233,Reporting,2827,2080,73.58,"Measure C City Of Eureka, Charter Amendment",7029,NP,Yes,2248,,1122,0,166,0,,,1031,0,144,0,66,0,22,0,25,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,"Measure C City Of Eureka, Charter Amendment",7029,NP,No,2249,,784,0,166,0,,,686,0,144,0,67,0,22,0,31,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,"Measure H City Of Eureka, Supplemental Transaction and Use Tax",7039,NP,Yes,2253,,1298,1,81,0,,,1196,0,64,0,72,1,17,0,30,0,0,0
4.00E-20,7233,Reporting,2827,2080,73.58,"Measure H City Of Eureka, Supplemental Transaction and Use Tax",7039,NP,No,2254,,692,1,81,0,,,601,0,64,0,65,1,17,0,26,0,0,0
4.00E-32,7240,Reporting,1585,1424,89.84,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH R. BIDEN and KAMALA D. HARRIS,4,DEM,947,1,4,0,,,838,1,4,0,73,0,0,0,36,0,0,0
4.00E-32,7240,Reporting,1585,1424,89.84,PRESIDENT AND VICE PRESIDENT,1010,NP,DONALD J. TRUMP and MICHAEL R. PENCE,3,REP,412,1,4,0,,,327,1,4,0,70,0,0,0,15,0,0,0
4.00E-32,7240,Reporting,1585,1424,89.84,PRESIDENT AND VICE PRESIDENT,1010,NP,GLORIA LA RIVA and SUNIL FREEMAN,1,PF,5,1,4,0,,,3,1,4,0,2,0,0,0,0,0,0,0
4.00E-32,7240,Reporting,1585,1424,89.84,PRESIDENT AND VICE PRESIDENT,1010,NP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST",6,AIP,5,1,4,0,,,4,1,4,0,1,0,0,0,0,0,0,0
4.00E-32,7240,Reporting,1585,1424,89.84,PRESIDENT AND VICE PRESIDENT,1010,NP,HOWIE HAWKINS and ANGELA NICOLE WALKER,2,GRN,10,1,4,0,,,8,1,4,0,2,0,0,0,0,0,0,0
4.00E-32,7240,Reporting,1585,1424,89.84,PRESIDENT AND VICE PRESIDENT,1010,NP,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",5,LIB,20,1,4,0,,,15,1,4,0,5,0,0,0,0,0,0,0
4.00E-32,7240,Reporting,1585,1424,89.84,PRESIDENT AND VICE PRESIDENT,1010,NP,BRIAN CARROLL and AMAR PATEL,0,,0,1,4,0,,,0,1,4,0,0,0,0,0,0,0,0,0
4.00E-32,7240,Reporting,1585,1424,89.84,PRESIDENT AND VICE PRESIDENT,1010,NP,BROCK PIERCE and KARLA BALLARD,0,,0,1,4,0,,,0,1,4,0,0,0,0,0,0,0,0,0
4.00E-32,7240,Reporting,1585,1424,89.84,PRESIDENT AND VICE PRESIDENT,1010,NP,JESSE VENTURA and CYNTHIA MCKINNEY,0,,0,1,4,0,,,0,1,4,0,0,0,0,0,0,0,0,0
4.00E-32,7240,Reporting,1585,1424,89.84,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH KISHORE and NORISSA SANTA CRUZ,0,,0,1,4,0,,,0,1,4,0,0,0,0,0,0,0,0,0
4.00E-32,7240,Reporting,1585,1424,89.84,PRESIDENT AND VICE PRESIDENT,1010,NP,MARK CHARLES and ADRIAN WALLACE,0,,2,1,4,0,,,2,1,4,0,0,0,0,0,0,0,0,0
4.00E-32,7240,Reporting,1585,1424,89.84,PRESIDENT AND VICE PRESIDENT,1010,NP,Rejected write-ins,0,,0,1,4,0,,,0,1,4,0,0,0,0,0,0,0,0,0
4.00E-32,7240,Reporting,1585,1424,89.84,PRESIDENT AND VICE PRESIDENT,1010,NP,Unassigned write-ins,0,,18,1,4,0,,,17,1,4,0,1,0,0,0,0,0,0,0
4.00E-32,7240,Reporting,1585,1424,89.84,US REPRESENTATIVE DISTRICT 2,2120,NP,JARED HUFFMAN,1817,,977,0,58,0,,,867,0,39,0,76,0,17,0,34,0,2,0
4.00E-32,7240,Reporting,1585,1424,89.84,US REPRESENTATIVE DISTRICT 2,2120,NP,DALE K. MENSING,1816,,389,0,58,0,,,313,0,39,0,61,0,17,0,15,0,2,0
4.00E-32,7240,Reporting,1585,1424,89.84,STATE ASSEMBLY DISTRICT 2,2140,NP,CHARLOTTE SVOLOS,1819,,434,0,63,0,,,348,0,41,0,69,0,21,0,17,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,STATE ASSEMBLY DISTRICT 2,2140,NP,JIM WOOD,1818,,927,0,63,0,,,830,0,41,0,64,0,21,0,33,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 14,7001,NP,Bonds Yes,1,,721,0,57,0,,,627,0,39,0,68,0,16,0,26,0,2,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 14,7001,NP,Bonds No,2,,646,0,57,0,,,553,0,39,0,70,0,16,0,23,0,2,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 15,7003,NP,Yes,2235,,769,0,45,0,,,687,0,31,0,62,0,13,0,20,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 15,7003,NP,No,2236,,610,0,45,0,,,501,0,31,0,79,0,13,0,30,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 16,7005,NP,Yes,2236,,614,0,74,0,,,553,0,57,0,44,0,16,0,17,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 16,7005,NP,No,2237,,736,0,74,0,,,609,0,57,0,94,0,16,0,33,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 17,7007,NP,Yes,2237,,902,0,40,0,,,781,0,26,0,90,0,13,0,31,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 17,7007,NP,No,2238,,482,0,40,0,,,412,0,26,0,51,0,13,0,19,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 18,7009,NP,Yes,2238,,679,0,39,0,,,597,0,26,0,62,0,12,0,20,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 18,7009,NP,No,2239,,706,0,39,0,,,596,0,26,0,80,0,12,0,30,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 19,7011,NP,Yes,2239,,703,0,74,0,,,605,0,55,0,73,0,16,0,25,0,3,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 19,7011,NP,No,2240,,647,0,74,0,,,559,0,55,0,65,0,16,0,23,0,3,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 20,7013,NP,Yes,2240,,420,0,73,0,,,347,0,52,0,54,0,20,0,19,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 20,7013,NP,No,2241,,931,0,73,0,,,820,0,52,0,80,0,20,0,31,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 21,7015,NP,Yes,2241,,568,0,61,0,,,493,0,43,0,57,0,17,0,18,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 21,7015,NP,No,2242,,794,0,61,0,,,682,0,43,0,80,0,17,0,32,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 22,7017,NP,Yes,2242,,594,0,63,0,,,507,0,44,0,64,0,18,0,23,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 22,7017,NP,No,2243,,766,0,63,0,,,667,0,44,0,72,0,18,0,27,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 23,7019,NP,Yes,2243,,563,0,70,0,,,471,0,54,0,72,0,15,0,20,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 23,7019,NP,No,2244,,790,0,70,0,,,693,0,54,0,67,0,15,0,30,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 24,7021,NP,Yes,2244,,698,0,79,0,,,593,0,60,0,87,0,16,0,18,0,3,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 24,7021,NP,No,2245,,646,0,79,0,,,565,0,60,0,51,0,16,0,30,0,3,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 25,7023,NP,Yes,2245,,647,0,81,0,,,563,0,61,0,59,0,19,0,25,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,Proposition 25,7023,NP,No,2246,,695,0,81,0,,,594,0,61,0,76,0,19,0,25,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,"Measure C City Of Eureka, Charter Amendment",7029,NP,Yes,2248,,766,0,136,0,,,690,0,84,0,52,0,51,0,24,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,"Measure C City Of Eureka, Charter Amendment",7029,NP,No,2249,,521,0,136,0,,,444,0,84,0,51,0,51,0,26,0,1,0
4.00E-32,7240,Reporting,1585,1424,89.84,"Measure H City Of Eureka, Supplemental Transaction and Use Tax",7039,NP,Yes,2253,,846,0,83,0,,,752,0,38,0,70,0,43,0,24,0,2,0
4.00E-32,7240,Reporting,1585,1424,89.84,"Measure H City Of Eureka, Supplemental Transaction and Use Tax",7039,NP,No,2254,,494,0,83,0,,,428,0,38,0,41,0,43,0,25,0,2,0
4.00E-41,7243,Reporting,2723,2263,83.11,PRESIDENT AND VICE PRESIDENT,1010,NP,JOSEPH R. BIDEN and KAMALA D. HARRIS,4,DEM,1549,0,10,0,,,1456,0,10,0,67,0,0,0,26,0,0,0
4.00E-41,7243,Reporting,2723,2263,83.11,PRESIDENT AND VICE PRESIDENT,1010,NP,DONALD J. TRUMP and MICHAEL R. PENCE,3,REP,608,0,10,0,,,491,0,10,0,77,0,0,0,40,0,0,0
4.00E-41,7243,Reporting,2723,2263,83.11,PRESIDENT AND VICE PRESIDENT,1010,NP,GLORIA LA RIVA and SUNIL FREEMAN,1,PF,6,0,10,0,,,6,0,10,0,0,0,0,0,0,0,0,0
4.00E-41,7243,Reporting,2723,2263,83.11,PRESIDENT AND VICE PRESIDENT,1010,NP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA and KANYE OMARI WEST",6,AIP,12,0,10,0,,,11,0,10,0,1,0,0,0,0,0,0,0
4.00E-41,7243,Reporting,2723,2263,83.11,PRESIDENT AND VICE PRESIDENT,1010,NP,HOWIE HAWKINS and ANGELA NICOLE WALKER,2,GRN,27,0,10,0,,,23,0,10,0,2,0,0,0,2,0,0,0
4.00E-41,7243,Reporting,2723,2263,83.11,PRESIDENT AND VICE PRESIDENT,1010,NP,"JO JORGENSEN and JEREMY ""SPIKE"" COHEN",5,LIB,27,0,10,0,,,25,0,10,0,2,0,0,0,0,0,0,0
4.00E-41,7243,Reporting,2723,2263,83.11,PRESIDENT AND VICE PRESIDENT,1010,NP,BRIAN CARROLL and AMAR PATEL,0,,0,0,10,0,,,0,0,10,0,0,0,0,0,0,0,0,0
4.00E-41,7243,Reporting,2723,2263,83.11,PRESIDENT AND VICE PRESIDENT,1010,NP,BROCK PIERCE and KARLA BALLARD,0,,0,0,10,0,,,0,0,10,0,0,0,0,0,0,0,0,0
